Path,Name,Ext,SizeMB,Modified,Hash,Suspicious
C:\Users\Admin\Desktop\scanner\venv\Lib\site-packages\pip\_vendor\distlib\t64-arm.exe,t64-arm.exe,.exe,0.17,2025-10-29 13:07,ebc4c06b7d95e74e315419ee7e88e1d0f71e9e9477538c00a93a9ff8c66a6cfc,NO
C:\Users\Admin\Desktop\scanner\venv\Lib\site-packages\pip\_vendor\distlib\t64.exe,t64.exe,.exe,0.1,2025-10-29 13:07,81a618f21cb87db9076134e70388b6e9cb7c2106739011b6a51772d22cae06b7,NO
C:\Users\Admin\Desktop\scanner\venv\Lib\site-packages\pip\_vendor\distlib\w32.exe,w32.exe,.exe,0.09,2025-10-29 13:07,47872cc77f8e18cf642f868f23340a468e537e64521d9a3a416c8b84384d064b,NO
C:\Users\Admin\Desktop\scanner\venv\Lib\site-packages\pip\_vendor\distlib\w64-arm.exe,w64-arm.exe,.exe,0.16,2025-10-29 13:07,c5dc9884a8f458371550e09bd396e5418bf375820a31b9899f6499bf391c7b2e,NO
C:\Users\Admin\Desktop\scanner\venv\Lib\site-packages\pip\_vendor\distlib\w64.exe,w64.exe,.exe,0.1,2025-10-29 13:07,7a319ffaba23a017d7b1e18ba726ba6c54c53d6446db55f92af53c279894f8ad,NO
C:\Users\Admin\Desktop\scanner\myenv\Scripts\Activate.ps1,Activate.ps1,.ps1,0.01,2025-10-07 11:20,eb8ce20f580877d300c4fed60a7f36daa18715d35c50bb3596d6995d023b4ffe,NO
C:\Users\Admin\Desktop\scanner\myenv\Scripts\normalizer.exe,normalizer.exe,.exe,0.1,2025-10-29 13:08,c1ddd543a4bd0ec9ccdb6c670b6cb868642ee0e1e2ab965bbcee304083e2061a,NO
C:\Users\Admin\Desktop\scanner\myenv\Scripts\pip.exe,pip.exe,.exe,0.1,2025-10-28 17:14,685e44184f4be17bfa28a9d5b4c64081da6adad467e86d962bb1daa944d23533,NO
C:\Users\Admin\Desktop\scanner\myenv\Scripts\pip3.14.exe,pip3.14.exe,.exe,0.1,2025-10-28 17:14,685e44184f4be17bfa28a9d5b4c64081da6adad467e86d962bb1daa944d23533,NO
C:\Users\Admin\Desktop\scanner\myenv\Scripts\pip3.exe,pip3.exe,.exe,0.1,2025-10-28 17:14,685e44184f4be17bfa28a9d5b4c64081da6adad467e86d962bb1daa944d23533,NO
C:\Users\Admin\Desktop\scanner\myenv\Scripts\py.test.exe,py.test.exe,.exe,0.1,2025-10-29 13:27,6a92d6e15193b6a9e51f8f3a7a68d503cd5794ed29e459f809b9e5ad6c4db8c2,NO
C:\Users\Admin\Desktop\scanner\myenv\Scripts\pygmentize.exe,pygmentize.exe,.exe,0.1,2025-10-29 13:27,73afc779b3456c9789ff8daac05d6bd066609486e5bb1a359c9def35de027605,NO
C:\Users\Admin\Desktop\scanner\myenv\Scripts\pytest.exe,pytest.exe,.exe,0.1,2025-10-29 13:27,6a92d6e15193b6a9e51f8f3a7a68d503cd5794ed29e459f809b9e5ad6c4db8c2,NO
C:\Users\Admin\Desktop\scanner\myenv\Scripts\python.exe,python.exe,.exe,0.24,2025-10-07 11:17,7bcdf892816a8d651e89f008cfc2f1544a41f13089af70a227b9fc54ced8551f,NO
