Path,Name,Ext,SizeMB,Modified,Hash,Suspicious
C:\Windows\System32\sessionmsg.exe,sessionmsg.exe,.exe,0.1,2025-08-29 22:06,,NO
C:\Windows\System32\setbcdlocale.dll,setbcdlocale.dll,.dll,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\sethc.exe,sethc.exe,.exe,0.16,2025-10-29 08:04,,NO
C:\Windows\System32\SetNetworkLocation.dll,SetNetworkLocation.dll,.dll,0.08,2025-10-29 08:04,,NO
C:\Windows\System32\setspn.exe,setspn.exe,.exe,0.05,2024-04-01 10:22,,NO
C:\Windows\System32\SettingsConfigTask.dll,SettingsConfigTask.dll,.dll,0.21,2025-10-29 07:59,,NO
C:\Windows\System32\SettingsEnvironment.Desktop.dll,SettingsEnvironment.Desktop.dll,.dll,1.34,2025-10-29 07:56,,NO
C:\Windows\System32\SettingsExtensibilityHandlers.dll,SettingsExtensibilityHandlers.dll,.dll,0.16,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_A9.dll,SettingsHandlers_A9.dll,.dll,0.59,2025-10-29 08:04,,NO
C:\Windows\System32\SettingsHandlers_Accessibility.dll,SettingsHandlers_Accessibility.dll,.dll,0.45,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_AdvertisingId.dll,SettingsHandlers_AdvertisingId.dll,.dll,0.11,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_AppControl.dll,SettingsHandlers_AppControl.dll,.dll,0.14,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_AppExecutionAlias.dll,SettingsHandlers_AppExecutionAlias.dll,.dll,0.19,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_AssignedAccess.dll,SettingsHandlers_AssignedAccess.dll,.dll,0.43,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Authentication.dll,SettingsHandlers_Authentication.dll,.dll,0.41,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_BackgroundApps.dll,SettingsHandlers_BackgroundApps.dll,.dll,0.18,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Backup.dll,SettingsHandlers_Backup.dll,.dll,0.28,2025-10-29 08:04,,NO
C:\Windows\System32\SettingsHandlers_BatteryUsage.dll,SettingsHandlers_BatteryUsage.dll,.dll,0.54,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Camera.dll,SettingsHandlers_Camera.dll,.dll,0.71,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_CapabilityAccess.dll,SettingsHandlers_CapabilityAccess.dll,.dll,0.5,2025-10-29 07:53,,NO
C:\Windows\System32\SettingsHandlers_Clipboard.dll,SettingsHandlers_Clipboard.dll,.dll,0.26,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_ClosedCaptioning.dll,SettingsHandlers_ClosedCaptioning.dll,.dll,0.23,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_CloudPC.dll,SettingsHandlers_CloudPC.dll,.dll,0.16,2025-10-29 07:54,,NO
C:\Windows\System32\SettingsHandlers_ContentDeliveryManager.dll,SettingsHandlers_ContentDeliveryManager.dll,.dll,0.21,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Copilot.dll,SettingsHandlers_Copilot.dll,.dll,0.2,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Cortana.dll,SettingsHandlers_Cortana.dll,.dll,0.36,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_DesktopDisplay.dll,SettingsHandlers_DesktopDisplay.dll,.dll,0.14,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_DesktopTaskbar.dll,SettingsHandlers_DesktopTaskbar.dll,.dll,0.47,2025-10-29 07:56,,NO
C:\Windows\System32\SettingsHandlers_Devices.dll,SettingsHandlers_Devices.dll,.dll,0.9,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Display.dll,SettingsHandlers_Display.dll,.dll,0.45,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Flights.dll,SettingsHandlers_Flights.dll,.dll,0.65,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Fonts.dll,SettingsHandlers_Fonts.dll,.dll,0.4,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_ForceSync.dll,SettingsHandlers_ForceSync.dll,.dll,0.17,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Gaming.dll,SettingsHandlers_Gaming.dll,.dll,0.47,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Geolocation.dll,SettingsHandlers_Geolocation.dll,.dll,0.16,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Gpu.dll,SettingsHandlers_Gpu.dll,.dll,0.41,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_HumanPresence.dll,SettingsHandlers_HumanPresence.dll,.dll,0.33,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_IME.dll,SettingsHandlers_IME.dll,.dll,1.19,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_InkingTypingPrivacy.dll,SettingsHandlers_InkingTypingPrivacy.dll,.dll,0.21,2025-10-29 07:53,,NO
C:\Windows\System32\SettingsHandlers_InputPersonalization.dll,SettingsHandlers_InputPersonalization.dll,.dll,0.48,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_InstalledUpdates.dll,SettingsHandlers_InstalledUpdates.dll,.dll,0.22,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Keyboard.dll,SettingsHandlers_Keyboard.dll,.dll,0.7,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Language.dll,SettingsHandlers_Language.dll,.dll,1.08,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Lighting.dll,SettingsHandlers_Lighting.dll,.dll,0.44,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_ManagePhone.dll,SettingsHandlers_ManagePhone.dll,.dll,0.35,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Maps.dll,SettingsHandlers_Maps.dll,.dll,0.32,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Mouse.dll,SettingsHandlers_Mouse.dll,.dll,0.17,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Notifications.dll,SettingsHandlers_Notifications.dll,.dll,0.52,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_nt.dll,SettingsHandlers_nt.dll,.dll,3.65,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_OneCore_BatterySaver.dll,SettingsHandlers_OneCore_BatterySaver.dll,.dll,0.57,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_OneCore_PowerAndSleep.dll,SettingsHandlers_OneCore_PowerAndSleep.dll,.dll,0.39,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_OneDriveBackup.dll,SettingsHandlers_OneDriveBackup.dll,.dll,0.12,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_OptionalFeatures.dll,SettingsHandlers_OptionalFeatures.dll,.dll,0.63,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_PCDisplay.dll,SettingsHandlers_PCDisplay.dll,.dll,0.84,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_PCDisplayRemote.dll,SettingsHandlers_PCDisplayRemote.dll,.dll,0.32,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Pen.dll,SettingsHandlers_Pen.dll,.dll,0.5,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Region.dll,SettingsHandlers_Region.dll,.dll,0.59,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Resume.dll,SettingsHandlers_Resume.dll,.dll,0.15,2025-10-29 08:03,,NO
C:\Windows\System32\SettingsHandlers_SharedExperiences_Rome.dll,SettingsHandlers_SharedExperiences_Rome.dll,.dll,0.28,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_SIUF.dll,SettingsHandlers_SIUF.dll,.dll,0.29,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_SpeechPrivacy.dll,SettingsHandlers_SpeechPrivacy.dll,.dll,0.57,2025-10-29 07:53,,NO
C:\Windows\System32\SettingsHandlers_Startup.dll,SettingsHandlers_Startup.dll,.dll,0.25,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Storage.dll,SettingsHandlers_Storage.dll,.dll,1.56,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_StorageSense.dll,SettingsHandlers_StorageSense.dll,.dll,1.63,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Touch.dll,SettingsHandlers_Touch.dll,.dll,0.19,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_Troubleshoot.dll,SettingsHandlers_Troubleshoot.dll,.dll,0.29,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_User.dll,SettingsHandlers_User.dll,.dll,0.41,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_UserAccount.dll,SettingsHandlers_UserAccount.dll,.dll,0.55,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_UserExperience.dll,SettingsHandlers_UserExperience.dll,.dll,0.11,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_UserIntent.dll,SettingsHandlers_UserIntent.dll,.dll,0.19,2025-10-29 08:06,,NO
C:\Windows\System32\SettingsHandlers_WorkAccess.dll,SettingsHandlers_WorkAccess.dll,.dll,0.47,2025-10-29 08:06,,NO
C:\Windows\System32\SettingSyncDownloadHelper.dll,SettingSyncDownloadHelper.dll,.dll,0.06,2025-06-25 12:33,,NO
C:\Windows\System32\setupapi.dll,setupapi.dll,.dll,4.58,2025-10-29 08:05,,NO
C:\Windows\System32\setupcl.dll,setupcl.dll,.dll,0.17,2025-06-27 11:27,,NO
C:\Windows\System32\setupcl.exe,setupcl.exe,.exe,0.03,2024-04-01 10:22,,NO
C:\Windows\System32\setupcln.dll,setupcln.dll,.dll,0.16,2025-07-22 23:39,,NO
C:\Windows\System32\setupetw.dll,setupetw.dll,.dll,0.03,2025-06-25 12:33,,NO
C:\Windows\System32\setupugc.exe,setupugc.exe,.exe,0.24,2025-10-29 07:55,,NO
C:\Windows\System32\setx.exe,setx.exe,.exe,0.08,2024-04-01 10:22,,NO
C:\Windows\System32\SFAPE.dll,SFAPE.dll,.dll,0.08,2025-10-15 07:50,,NO
C:\Windows\System32\SFAPM.dll,SFAPM.dll,.dll,0.27,2025-10-15 07:50,,NO
C:\Windows\System32\sfc.dll,sfc.dll,.dll,0.02,2024-04-01 10:22,,NO
C:\Windows\System32\sfc.exe,sfc.exe,.exe,0.11,2025-10-29 08:09,,NO
C:\Windows\System32\sfc_os.dll,sfc_os.dll,.dll,0.05,2024-04-01 10:22,,NO
C:\Windows\System32\SfSEnclave.dll,SfSEnclave.dll,.dll,0.06,2025-10-29 08:11,,NO
C:\Windows\System32\shacct.dll,shacct.dll,.dll,0.16,2025-06-27 11:27,,NO
C:\Windows\System32\shacctprofile.dll,shacctprofile.dll,.dll,0.1,2025-06-27 11:27,,NO
C:\Windows\System32\SharedPCCSP.dll,SharedPCCSP.dll,.dll,0.18,2025-06-22 13:12,,NO
C:\Windows\System32\ShareHost.dll,ShareHost.dll,.dll,0.67,2025-10-29 07:53,,NO
C:\Windows\System32\sharemediacpl.dll,sharemediacpl.dll,.dll,0.22,2025-06-22 13:23,,NO
C:\Windows\System32\ShareTargets.dll,ShareTargets.dll,.dll,0.55,2025-10-29 07:53,,NO
C:\Windows\System32\SHCore.dll,SHCore.dll,.dll,0.94,2025-10-29 08:05,,NO
C:\Windows\System32\shdocvw.dll,shdocvw.dll,.dll,0.53,2025-10-29 08:05,,NO
C:\Windows\System32\shell32.dll,shell32.dll,.dll,7.36,2025-10-29 08:05,,NO
C:\Windows\System32\ShellAppRuntime.exe,ShellAppRuntime.exe,.exe,1.65,2025-10-29 08:05,,NO
C:\Windows\System32\ShellCommonCommonProxyStub.dll,ShellCommonCommonProxyStub.dll,.dll,1.26,2025-10-29 08:05,,NO
C:\Windows\System32\ShellConfigTask.dll,ShellConfigTask.dll,.dll,0.28,2025-10-29 07:59,,NO
C:\Windows\System32\ShellHost.exe,ShellHost.exe,.exe,0.53,2025-10-29 08:05,,NO
C:\Windows\System32\shellstyle.dll,shellstyle.dll,.dll,0.11,2024-04-01 10:22,,NO
C:\Windows\System32\shfolder.dll,shfolder.dll,.dll,0.03,2024-04-01 10:22,,NO
C:\Windows\System32\shgina.dll,shgina.dll,.dll,0.05,2024-04-01 10:22,,NO
C:\Windows\System32\shimeng.dll,shimeng.dll,.dll,0.03,2025-08-29 21:53,,NO
C:\Windows\System32\shimgvw.dll,shimgvw.dll,.dll,0.06,2025-06-22 13:12,,NO
C:\Windows\System32\shlwapi.dll,shlwapi.dll,.dll,0.41,2025-10-29 08:05,,NO
C:\Windows\System32\shpafact.dll,shpafact.dll,.dll,0.05,2024-04-01 10:22,,NO
C:\Windows\System32\shrpubw.exe,shrpubw.exe,.exe,0.07,2025-06-25 12:33,,NO
C:\Windows\System32\shsetup.dll,shsetup.dll,.dll,0.18,2025-10-29 08:05,,NO
C:\Windows\System32\shsvcs.dll,shsvcs.dll,.dll,0.29,2025-10-29 08:05,,NO
C:\Windows\System32\shunimpl.dll,shunimpl.dll,.dll,0.05,2025-08-29 22:05,,NO
C:\Windows\System32\shutdown.exe,shutdown.exe,.exe,0.05,2025-10-29 08:05,,NO
C:\Windows\System32\shutdownext.dll,shutdownext.dll,.dll,0.05,2025-06-22 13:14,,NO
C:\Windows\System32\shutdownux.dll,shutdownux.dll,.dll,0.27,2025-10-29 08:05,,NO
C:\Windows\System32\shwebsvc.dll,shwebsvc.dll,.dll,0.48,2025-10-29 08:05,,NO
C:\Windows\System32\signdrv.dll,signdrv.dll,.dll,0.07,2025-08-29 22:05,,NO
C:\Windows\System32\sigverif.exe,sigverif.exe,.exe,0.1,2024-04-01 10:22,,NO
C:\Windows\System32\SIHClient.exe,SIHClient.exe,.exe,0.53,2025-10-29 08:09,,NO
C:\Windows\System32\sihost.exe,sihost.exe,.exe,0.13,2025-10-29 08:05,,NO
C:\Windows\System32\SimAuth.dll,SimAuth.dll,.dll,0.2,2025-10-29 08:05,,NO
C:\Windows\System32\SimCfg.dll,SimCfg.dll,.dll,0.14,2025-10-29 08:05,,NO
C:\Windows\System32\skci.dll,skci.dll,.dll,0.32,2025-10-29 07:53,,NO
C:\Windows\System32\slc.dll,slc.dll,.dll,0.19,2025-06-22 13:16,,NO
C:\Windows\System32\slcext.dll,slcext.dll,.dll,0.05,2025-06-27 11:26,,NO
C:\Windows\System32\SlideToShutDown.exe,SlideToShutDown.exe,.exe,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\slui.exe,slui.exe,.exe,0.68,2025-10-29 08:04,,NO
C:\Windows\System32\slwga.dll,slwga.dll,.dll,0.12,2025-06-22 13:16,,NO
C:\Windows\System32\SmartActionPlatform.dll,SmartActionPlatform.dll,.dll,0.41,2025-10-29 08:05,,NO
C:\Windows\System32\SmartCardBackgroundPolicy.dll,SmartCardBackgroundPolicy.dll,.dll,0.1,2025-06-22 13:10,,NO
C:\Windows\System32\SmartcardCredentialProvider.dll,SmartcardCredentialProvider.dll,.dll,0.75,2025-10-29 07:54,,NO
C:\Windows\System32\SmartCardSimulator.dll,SmartCardSimulator.dll,.dll,0.5,2025-08-29 22:05,,NO
C:\Windows\System32\smartscreen.dll,smartscreen.dll,.dll,5.75,2025-07-09 02:16,,NO
C:\Windows\System32\smartscreen.exe,smartscreen.exe,.exe,0.58,2025-10-29 08:05,,NO
C:\Windows\System32\smartscreenps.dll,smartscreenps.dll,.dll,0.12,2025-08-29 22:05,,NO
C:\Windows\System32\SMBHelperClass.dll,SMBHelperClass.dll,.dll,0.12,2025-08-29 22:05,,NO
C:\Windows\System32\smbwmiv2.dll,smbwmiv2.dll,.dll,0.46,2025-10-29 08:05,,NO
C:\Windows\System32\SmiEngine.dll,SmiEngine.dll,.dll,0.88,2025-08-29 22:05,,NO
C:\Windows\System32\smphost.dll,smphost.dll,.dll,0.08,2025-10-29 08:09,,NO
C:\Windows\System32\SmsRouterSvc.dll,SmsRouterSvc.dll,.dll,0.61,2025-10-29 07:55,,NO
C:\Windows\System32\smss.exe,smss.exe,.exe,0.22,2025-10-29 08:05,,NO
C:\Windows\System32\SndVol.exe,SndVol.exe,.exe,0.3,2025-08-29 21:53,,NO
C:\Windows\System32\SndVolSSO.dll,SndVolSSO.dll,.dll,0.27,2025-10-29 07:54,,NO
C:\Windows\System32\snmpapi.dll,snmpapi.dll,.dll,0.06,2025-06-22 13:20,,NO
C:\Windows\System32\snmptrap.exe,snmptrap.exe,.exe,0.04,2025-06-22 13:16,,NO
C:\Windows\System32\socialapis.dll,socialapis.dll,.dll,0.14,2025-06-22 13:11,,NO
C:\Windows\System32\softkbd.dll,softkbd.dll,.dll,0.21,2025-10-29 08:06,,NO
C:\Windows\System32\softpub.dll,softpub.dll,.dll,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\sort.exe,sort.exe,.exe,0.05,2025-06-22 13:20,,NO
C:\Windows\System32\SortServer2003Compat.dll,SortServer2003Compat.dll,.dll,0.07,2024-04-01 10:22,,NO
C:\Windows\System32\SortWindows61.dll,SortWindows61.dll,.dll,0.07,2024-04-01 10:22,,NO
C:\Windows\System32\SortWindows62.dll,SortWindows62.dll,.dll,0.09,2024-04-01 10:22,,NO
C:\Windows\System32\SortWindows63.dll,SortWindows63.dll,.dll,0.09,2024-04-01 10:22,,NO
C:\Windows\System32\SortWindows64.dll,SortWindows64.dll,.dll,0.09,2024-04-01 10:22,,NO
C:\Windows\System32\SortWindows6Compat.dll,SortWindows6Compat.dll,.dll,0.09,2024-04-01 10:22,,NO
C:\Windows\System32\SpaceAgent.exe,SpaceAgent.exe,.exe,0.22,2025-10-29 08:05,,NO
C:\Windows\System32\SpaceControl.dll,SpaceControl.dll,.dll,0.78,2025-10-29 08:05,,NO
C:\Windows\System32\spaceman.exe,spaceman.exe,.exe,0.11,2025-10-29 08:05,,NO
C:\Windows\System32\spaceutil.exe,spaceutil.exe,.exe,0.51,2025-10-29 08:05,,NO
C:\Windows\System32\SpatialAudioLicenseSrv.exe,SpatialAudioLicenseSrv.exe,.exe,0.19,2025-10-29 07:54,,NO
C:\Windows\System32\spbcd.dll,spbcd.dll,.dll,0.14,2025-06-25 12:34,,NO
C:\Windows\System32\spfileq.dll,spfileq.dll,.dll,0.13,2025-06-22 13:16,,NO
C:\Windows\System32\spinf.dll,spinf.dll,.dll,0.12,2025-06-22 13:16,,NO
C:\Windows\System32\spmpm.dll,spmpm.dll,.dll,0.03,2024-04-01 10:22,,NO
C:\Windows\System32\spnet.dll,spnet.dll,.dll,0.03,2024-04-01 10:22,,NO
C:\Windows\System32\spoolss.dll,spoolss.dll,.dll,0.16,2025-10-29 08:02,,NO
C:\Windows\System32\spoolsv.exe,spoolsv.exe,.exe,0.95,2025-10-29 08:02,,NO
C:\Windows\System32\spoolsvworker.exe,spoolsvworker.exe,.exe,0.92,2025-10-29 08:02,,NO
C:\Windows\System32\spopk.dll,spopk.dll,.dll,0.12,2025-06-27 11:27,,NO
C:\Windows\System32\spp.dll,spp.dll,.dll,0.28,2025-06-22 13:23,,NO
C:\Windows\System32\sppc.dll,sppc.dll,.dll,0.14,2025-10-29 08:04,,NO
C:\Windows\System32\sppcext.dll,sppcext.dll,.dll,0.62,2025-10-29 08:04,,NO
C:\Windows\System32\sppcomapi.dll,sppcomapi.dll,.dll,0.34,2025-10-29 08:04,,NO
C:\Windows\System32\sppcommdlg.dll,sppcommdlg.dll,.dll,0.32,2024-04-01 10:22,,NO
C:\Windows\System32\SppExtComObj.Exe,SppExtComObj.Exe,.exe,0.55,2025-10-29 08:04,,NO
C:\Windows\System32\sppnp.dll,sppnp.dll,.dll,0.32,2025-10-29 08:02,,NO
C:\Windows\System32\sppobjs.dll,sppobjs.dll,.dll,1.92,2025-10-29 08:04,,NO
C:\Windows\System32\sppsvc.exe,sppsvc.exe,.exe,4.6,2025-10-29 08:04,,NO
C:\Windows\System32\sppwinob.dll,sppwinob.dll,.dll,0.73,2025-10-29 08:04,,NO
C:\Windows\System32\sppwmi.dll,sppwmi.dll,.dll,0.19,2025-06-27 11:27,,NO
C:\Windows\System32\spwinsat.dll,spwinsat.dll,.dll,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\spwizeng.dll,spwizeng.dll,.dll,0.54,2025-10-29 08:05,,NO
C:\Windows\System32\spwizimg.dll,spwizimg.dll,.dll,0.09,2025-06-22 13:17,,NO
C:\Windows\System32\spwizres.dll,spwizres.dll,.dll,0.02,2025-06-22 13:17,,NO
C:\Windows\System32\spwmp.dll,spwmp.dll,.dll,0.04,2025-06-22 13:27,,NO
C:\Windows\System32\sqlsrv32.dll,sqlsrv32.dll,.dll,0.76,2025-06-22 13:22,,NO
C:\Windows\System32\sqmapi.dll,sqmapi.dll,.dll,0.07,2025-06-22 13:14,,NO
C:\Windows\System32\srchadmin.dll,srchadmin.dll,.dll,0.3,2025-10-29 07:51,,NO
C:\Windows\System32\srclient.dll,srclient.dll,.dll,0.09,2025-06-25 12:34,,NO
C:\Windows\System32\srcore.dll,srcore.dll,.dll,0.47,2025-08-29 22:05,,NO
C:\Windows\System32\srdelayed.exe,srdelayed.exe,.exe,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\SrEvents.dll,SrEvents.dll,.dll,0.01,2024-04-01 10:22,,NO
C:\Windows\System32\SRH.dll,SRH.dll,.dll,5.61,2025-10-29 08:05,,NO
C:\Windows\System32\srhelper.dll,srhelper.dll,.dll,0.11,2025-08-29 22:05,,NO
C:\Windows\System32\srm.dll,srm.dll,.dll,0.29,2024-04-01 11:03,,NO
C:\Windows\System32\srmclient.dll,srmclient.dll,.dll,1.12,2025-08-29 21:57,,NO
C:\Windows\System32\srmlib.dll,srmlib.dll,.dll,0.09,2024-04-01 11:03,,NO
C:\Windows\System32\srmscan.dll,srmscan.dll,.dll,0.57,2025-08-29 21:57,,NO
C:\Windows\System32\srmshell.dll,srmshell.dll,.dll,0.18,2025-06-22 13:25,,NO
C:\Windows\System32\srmstormod.dll,srmstormod.dll,.dll,0.26,2025-08-29 21:57,,NO
C:\Windows\System32\srmtrace.dll,srmtrace.dll,.dll,0.1,2025-06-22 13:25,,NO
C:\Windows\System32\srm_ps.dll,srm_ps.dll,.dll,0.05,2024-04-01 11:03,,NO
C:\Windows\System32\srpapi.dll,srpapi.dll,.dll,0.19,2025-10-29 07:53,,NO
C:\Windows\System32\SrpUxNativeSnapIn.dll,SrpUxNativeSnapIn.dll,.dll,0.06,2025-06-22 13:25,,NO
C:\Windows\System32\srrstr.dll,srrstr.dll,.dll,0.23,2025-08-29 22:05,,NO
C:\Windows\System32\SrTasks.exe,SrTasks.exe,.exe,0.08,2024-04-01 10:22,,NO
C:\Windows\System32\srumapi.dll,srumapi.dll,.dll,0.08,2025-08-29 22:05,,NO
C:\Windows\System32\srumsvc.dll,srumsvc.dll,.dll,0.34,2025-10-29 08:05,,NO
C:\Windows\System32\srvcli.dll,srvcli.dll,.dll,0.14,2025-06-22 13:20,,NO
C:\Windows\System32\srvsvc.dll,srvsvc.dll,.dll,0.41,2025-10-29 08:05,,NO
C:\Windows\System32\srwmi.dll,srwmi.dll,.dll,0.11,2025-10-29 08:06,,NO
C:\Windows\System32\sscore.dll,sscore.dll,.dll,0.07,2025-10-29 08:05,,NO
C:\Windows\System32\sscoreext.dll,sscoreext.dll,.dll,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\ssdm.dll,ssdm.dll,.dll,0.15,2025-10-29 07:53,,NO
C:\Windows\System32\ssdpapi.dll,ssdpapi.dll,.dll,0.09,2025-10-15 07:52,,NO
C:\Windows\System32\ssdpsrv.dll,ssdpsrv.dll,.dll,0.31,2025-10-29 08:07,,NO
C:\Windows\System32\sspicli.dll,sspicli.dll,.dll,0.29,2025-10-29 08:00,,NO
C:\Windows\System32\sspisrv.dll,sspisrv.dll,.dll,0.05,2025-10-29 08:00,,NO
C:\Windows\System32\SSShim.dll,SSShim.dll,.dll,0.16,2025-08-29 22:02,,NO
C:\Windows\System32\sstpcfg.dll,sstpcfg.dll,.dll,0.1,2024-04-01 10:22,,NO
C:\Windows\System32\sstpsvc.dll,sstpsvc.dll,.dll,0.18,2025-06-22 13:16,,NO
C:\Windows\System32\StartTileData.dll,StartTileData.dll,.dll,5.34,2025-10-29 08:05,,NO
C:\Windows\System32\Startupscan.dll,Startupscan.dll,.dll,0.05,2025-06-22 13:14,,NO
C:\Windows\System32\StateRepository.Core.dll,StateRepository.Core.dll,.dll,0.79,2025-10-29 08:11,,NO
C:\Windows\System32\stclient.dll,stclient.dll,.dll,0.08,2025-06-22 13:14,,NO
C:\Windows\System32\sti.dll,sti.dll,.dll,0.33,2025-08-29 22:08,,NO
C:\Windows\System32\sti_ci.dll,sti_ci.dll,.dll,0.28,2025-10-29 08:08,,NO
C:\Windows\System32\stobject.dll,stobject.dll,.dll,0.38,2025-10-29 08:05,,NO
C:\Windows\System32\StorageContextHandler.dll,StorageContextHandler.dll,.dll,0.12,2025-08-29 21:56,,NO
C:\Windows\System32\StorageUsage.dll,StorageUsage.dll,.dll,0.32,2025-10-29 08:05,,NO
C:\Windows\System32\storagewmi.dll,storagewmi.dll,.dll,2.27,2025-10-29 08:05,,NO
C:\Windows\System32\storagewmi_passthru.dll,storagewmi_passthru.dll,.dll,0.05,2025-06-22 13:20,,NO
C:\Windows\System32\stordiag.exe,stordiag.exe,.exe,0.19,2025-10-29 08:05,,NO
C:\Windows\System32\storewuauth.dll,storewuauth.dll,.dll,0.15,2025-08-29 22:05,,NO
C:\Windows\System32\Storprop.dll,Storprop.dll,.dll,0.09,2025-06-22 13:16,,NO
C:\Windows\System32\StorSvc.dll,StorSvc.dll,.dll,0.88,2025-10-29 08:05,,NO
C:\Windows\System32\streamci.dll,streamci.dll,.dll,0.05,2024-04-01 10:22,,NO
C:\Windows\System32\StringFeedbackEngine.dll,StringFeedbackEngine.dll,.dll,0.18,2025-10-29 07:53,,NO
C:\Windows\System32\StructuredQuery.dll,StructuredQuery.dll,.dll,0.75,2025-10-29 08:11,,NO
C:\Windows\System32\SubAuthLoader.dll,SubAuthLoader.dll,.dll,0.24,2025-10-29 08:11,,NO
C:\Windows\System32\subst.exe,subst.exe,.exe,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\sud.dll,sud.dll,.dll,0.19,2025-10-29 08:05,,NO
C:\Windows\System32\sudo.exe,sudo.exe,.exe,0.89,2025-06-22 13:20,,NO
C:\Windows\System32\SustainabilityService.dll,SustainabilityService.dll,.dll,0.38,2025-10-29 07:53,,NO
C:\Windows\System32\svchost.exe,svchost.exe,.exe,0.08,2025-08-29 22:04,,NO
C:\Windows\System32\svsvc.dll,svsvc.dll,.dll,0.04,2025-06-22 13:22,,NO
C:\Windows\System32\SwitcherDataModel.dll,SwitcherDataModel.dll,.dll,0.18,2025-06-25 12:34,,NO
C:\Windows\System32\swprv.dll,swprv.dll,.dll,0.45,2025-08-29 22:07,,NO
C:\Windows\System32\sxproxy.dll,sxproxy.dll,.dll,0.08,2025-06-22 13:23,,NO
C:\Windows\System32\sxs.dll,sxs.dll,.dll,0.64,2024-04-01 10:22,,NO
C:\Windows\System32\sxshared.dll,sxshared.dll,.dll,0.07,2025-06-22 13:21,,NO
